Symbol,Date,Open,Close,Retorno dia
BTC,2013-04-29 23:59:59,134.44400024414062,144.5399932861328,7.51
BTC,2013-04-30 23:59:59,144.0,139.0,-3.47
BTC,2013-05-01 23:59:59,139.0,116.98999786376952,-15.83
BTC,2013-05-02 23:59:59,116.37999725341795,105.20999908447266,-9.6
BTC,2013-05-03 23:59:59,106.25,97.75,-8.0
BTC,2013-05-04 23:59:59,98.0999984741211,112.5,14.68
BTC,2013-05-05 23:59:59,112.9000015258789,115.91000366210938,2.67
BTC,2013-05-06 23:59:59,115.9800033569336,112.3000030517578,-3.17
BTC,2013-05-07 23:59:59,112.25,111.5,-0.67
BTC,2013-05-08 23:59:59,109.5999984741211,113.56600189208984,3.62
BTC,2013-05-09 23:59:59,113.1999969482422,112.66999816894533,-0.47
BTC,2013-05-10 23:59:59,112.79900360107422,117.1999969482422,3.9
BTC,2013-05-11 23:59:59,117.6999969482422,115.24299621582033,-2.09
BTC,2013-05-12 23:59:59,115.63999938964844,115.0,-0.55
BTC,2013-05-13 23:59:59,114.81999969482422,117.9800033569336,2.75
BTC,2013-05-14 23:59:59,117.9800033569336,111.5,-5.49
BTC,2013-05-15 23:59:59,111.4000015258789,114.22000122070312,2.53
BTC,2013-05-16 23:59:59,114.22000122070312,118.76000213623048,3.97
BTC,2013-05-17 23:59:59,118.20999908447266,123.01499938964844,4.06
BTC,2013-05-18 23:59:59,123.5,123.4980010986328,-0.0
BTC,2013-05-19 23:59:59,123.21099853515624,121.98999786376952,-0.99
BTC,2013-05-20 23:59:59,122.5,122.0,-0.41
BTC,2013-05-21 23:59:59,122.0199966430664,122.87999725341795,0.7
BTC,2013-05-22 23:59:59,122.88999938964844,123.88899993896484,0.81
BTC,2013-05-23 23:59:59,123.8000030517578,126.6999969482422,2.34
BTC,2013-05-24 23:59:59,126.3000030517578,133.1999969482422,5.46
BTC,2013-05-25 23:59:59,133.10000610351562,131.97999572753906,-0.84
BTC,2013-05-26 23:59:59,131.98599243164062,133.47999572753906,1.13
BTC,2013-05-27 23:59:59,133.5,129.7449951171875,-2.81
BTC,2013-05-28 23:59:59,129.77000427246094,129.0,-0.59
BTC,2013-05-29 23:59:59,129.0,132.3000030517578,2.56
BTC,2013-05-30 23:59:59,132.25,128.7989959716797,-2.61
BTC,2013-05-31 23:59:59,128.7989959716797,129.0,0.16
BTC,2013-06-01 23:59:59,128.81500244140625,129.3000030517578,0.38
BTC,2013-06-02 23:59:59,129.3000030517578,122.29199981689452,-5.42
BTC,2013-06-03 23:59:59,122.5,122.22200012207033,-0.23
BTC,2013-06-04 23:59:59,120.73699951171876,121.41999816894533,0.57
BTC,2013-06-05 23:59:59,121.4000015258789,121.6500015258789,0.21
BTC,2013-06-06 23:59:59,121.9000015258789,118.0,-3.2
BTC,2013-06-07 23:59:59,118.97000122070312,111.5,-6.28
BTC,2013-06-08 23:59:59,111.0,108.3000030517578,-2.43
BTC,2013-06-09 23:59:59,107.89199829101562,100.0,-7.31
BTC,2013-06-10 23:59:59,100.43699645996094,106.3499984741211,5.89
BTC,2013-06-11 23:59:59,106.3499984741211,108.9000015258789,2.4
BTC,2013-06-12 23:59:59,109.0,108.1500015258789,-0.78
BTC,2013-06-13 23:59:59,108.7760009765625,104.0,-4.39
BTC,2013-06-14 23:59:59,103.9489974975586,99.97889709472656,-3.82
BTC,2013-06-15 23:59:59,100.0,99.98809814453124,-0.01
BTC,2013-06-16 23:59:59,99.8000030517578,99.51000213623048,-0.29
BTC,2013-06-17 23:59:59,99.9000015258789,101.6999969482422,1.8
BTC,2013-06-18 23:59:59,101.9499969482422,107.4000015258789,5.35
BTC,2013-06-19 23:59:59,107.0500030517578,108.25,1.12
BTC,2013-06-20 23:59:59,108.2509994506836,110.1500015258789,1.75
BTC,2013-06-21 23:59:59,111.29000091552734,109.5,-1.61
BTC,2013-06-22 23:59:59,109.5,108.3000030517578,-1.1
BTC,2013-06-23 23:59:59,108.1999969482422,107.5999984741211,-0.55
BTC,2013-06-24 23:59:59,107.9000015258789,102.73699951171876,-4.78
BTC,2013-06-25 23:59:59,102.08999633789062,103.9499969482422,1.82
BTC,2013-06-26 23:59:59,103.3290023803711,104.0,0.65
BTC,2013-06-27 23:59:59,104.0,101.43699645996094,-2.46
BTC,2013-06-28 23:59:59,101.73699951171876,94.64920043945312,-6.97
BTC,2013-06-29 23:59:59,94.66000366210938,94.99400329589844,0.35
BTC,2013-06-30 23:59:59,94.9990005493164,96.61399841308594,1.7
BTC,2013-07-01 23:59:59,97.51000213623048,88.05000305175781,-9.7
BTC,2013-07-02 23:59:59,88.05000305175781,90.13400268554688,2.37
BTC,2013-07-03 23:59:59,90.40499877929688,77.52999877929688,-14.24
BTC,2013-07-04 23:59:59,78.88999938964844,80.52580261230469,2.07
BTC,2013-07-05 23:59:59,79.98999786376953,68.43099975585938,-14.45
BTC,2013-07-06 23:59:59,68.50499725341797,70.27729797363281,2.59
BTC,2013-07-07 23:59:59,68.7490005493164,74.56109619140625,8.45
BTC,2013-07-08 23:59:59,76.5,76.51599884033203,0.02
BTC,2013-07-09 23:59:59,76.0,76.69400024414062,0.91
BTC,2013-07-10 23:59:59,76.72000122070312,86.76000213623047,13.09
BTC,2013-07-11 23:59:59,88.0,88.9800033569336,1.11
BTC,2013-07-12 23:59:59,88.97899627685547,93.59490203857422,5.19
BTC,2013-07-13 23:59:59,93.98989868164062,98.13390350341795,4.41
BTC,2013-07-14 23:59:59,98.6999969482422,94.69129943847656,-4.06
BTC,2013-07-15 23:59:59,93.6050033569336,98.40019989013672,5.12
BTC,2013-07-16 23:59:59,98.89029693603516,97.45079803466795,-1.46
BTC,2013-07-17 23:59:59,96.70999908447266,98.5,1.85
BTC,2013-07-18 23:59:59,98.5,90.58000183105467,-8.04
BTC,2013-07-19 23:59:59,90.06890106201172,92.16999816894533,2.33
BTC,2013-07-20 23:59:59,92.0,89.39009857177734,-2.84
BTC,2013-07-21 23:59:59,89.82140350341797,90.7573013305664,1.04
BTC,2013-07-22 23:59:59,91.9980010986328,91.61000061035156,-0.42
BTC,2013-07-23 23:59:59,91.5999984741211,95.55850219726562,4.32
BTC,2013-07-24 23:59:59,95.55850219726562,94.51000213623048,-1.1
BTC,2013-07-25 23:59:59,94.50499725341795,96.9000015258789,2.53
BTC,2013-07-26 23:59:59,96.9499969482422,96.02020263671876,-0.96
BTC,2013-07-27 23:59:59,96.02010345458984,94.11599731445312,-1.98
BTC,2013-07-28 23:59:59,94.4000015258789,99.75599670410156,5.67
BTC,2013-07-29 23:59:59,98.5999984741211,101.1999969482422,2.64
BTC,2013-07-30 23:59:59,101.48899841308594,107.98999786376952,6.41
BTC,2013-07-31 23:59:59,107.9499969482422,106.08999633789062,-1.72
BTC,2013-08-01 23:59:59,106.21299743652344,104.0,-2.08
BTC,2013-08-02 23:59:59,104.8560028076172,104.5009994506836,-0.34
BTC,2013-08-03 23:59:59,104.5009994506836,104.00499725341795,-0.47
BTC,2013-08-04 23:59:59,104.9499969482422,105.1439971923828,0.18
BTC,2013-08-05 23:59:59,105.12000274658205,106.22000122070312,1.05
BTC,2013-08-06 23:59:59,106.72000122070312,106.75,0.03
BTC,2013-08-07 23:59:59,106.75,106.75,0.0
BTC,2013-08-08 23:59:59,106.75,103.0,-3.51
BTC,2013-08-09 23:59:59,103.06999969482422,102.8000030517578,-0.26
BTC,2013-08-10 23:59:59,102.8000030517578,103.0,0.19
BTC,2013-08-11 23:59:59,103.0,105.0,1.94
BTC,2013-08-12 23:59:59,105.0,106.63600158691406,1.56
BTC,2013-08-13 23:59:59,106.98999786376952,109.0,1.88
BTC,2013-08-14 23:59:59,109.55500030517578,112.56199645996094,2.74
BTC,2013-08-15 23:59:59,112.56199645996094,109.98999786376952,-2.28
BTC,2013-08-16 23:59:59,109.99500274658205,108.99400329589844,-0.91
BTC,2013-08-17 23:59:59,108.99400329589844,113.5,4.13
BTC,2013-08-18 23:59:59,112.75,113.5,0.67
BTC,2013-08-19 23:59:59,113.37999725341795,119.0,4.96
BTC,2013-08-20 23:59:59,119.0,121.20500183105467,1.85
BTC,2013-08-21 23:59:59,121.20999908447266,123.3000030517578,1.72
BTC,2013-08-22 23:59:59,123.3000030517578,121.1500015258789,-1.74
BTC,2013-08-23 23:59:59,122.0,118.5009994506836,-2.87
BTC,2013-08-24 23:59:59,118.51000213623048,120.04499816894533,1.3
BTC,2013-08-25 23:59:59,119.60299682617188,122.11100006103516,2.1
BTC,2013-08-26 23:59:59,122.11100006103516,120.05599975585938,-1.68
BTC,2013-08-27 23:59:59,120.06999969482422,126.5,5.36
BTC,2013-08-28 23:59:59,126.4800033569336,122.62000274658205,-3.05
BTC,2013-08-29 23:59:59,122.62000274658205,122.38999938964844,-0.19
BTC,2013-08-30 23:59:59,122.3499984741211,133.49000549316406,9.11
BTC,2013-08-31 23:59:59,133.08999633789062,135.35000610351562,1.7
BTC,2013-09-01 23:59:59,135.13999938964844,138.33999633789062,2.37
BTC,2013-09-02 23:59:59,138.6300048828125,135.85000610351562,-2.01
BTC,2013-09-03 23:59:59,135.61000061035156,136.77000427246094,0.86
BTC,2013-09-04 23:59:59,136.52999877929688,126.73999786376952,-7.17
BTC,2013-09-05 23:59:59,126.76000213623048,126.43000030517578,-0.26
BTC,2013-09-06 23:59:59,126.48999786376952,119.1500015258789,-5.8
BTC,2013-09-07 23:59:59,118.88999938964844,124.1500015258789,4.42
BTC,2013-09-08 23:59:59,124.12999725341795,121.66000366210938,-1.99
BTC,2013-09-09 23:59:59,121.86000061035156,127.11000061035156,4.31
BTC,2013-09-10 23:59:59,127.2699966430664,125.91000366210938,-1.07
BTC,2013-09-11 23:59:59,125.88999938964844,135.25,7.44
BTC,2013-09-12 23:59:59,135.5500030517578,133.1300048828125,-1.79
BTC,2013-09-13 23:59:59,132.8300018310547,134.97999572753906,1.62
BTC,2013-09-14 23:59:59,135.00999450683594,129.22000122070312,-4.29
BTC,2013-09-15 23:59:59,129.39999389648438,130.3699951171875,0.75
BTC,2013-09-16 23:59:59,130.86000061035156,131.72000122070312,0.66
BTC,2013-09-17 23:59:59,131.58999633789062,131.66000366210938,0.05
BTC,2013-09-18 23:59:59,131.7100067138672,131.47000122070312,-0.18
BTC,2013-09-19 23:59:59,131.3699951171875,129.64999389648438,-1.31
BTC,2013-09-20 23:59:59,129.6999969482422,127.04000091552734,-2.05
BTC,2013-09-21 23:59:59,126.9499969482422,127.43000030517578,0.38
BTC,2013-09-22 23:59:59,127.87000274658205,129.1199951171875,0.98
BTC,2013-09-23 23:59:59,128.97999572753906,125.9499969482422,-2.35
BTC,2013-09-24 23:59:59,126.0500030517578,127.25,0.95
BTC,2013-09-25 23:59:59,127.37999725341795,128.22000122070312,0.66
